adult_polyP	IP_polyP	LTR_type	family	HOG	cons	strand	length	sFam	div	rpkm_IP_polyP	rpkm_adult_polyP	LTR_type2	species	log2RPKM_centered
soloLTR_As:4200	3.33037221456528	3.85932967146268	soloLTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	791	LTR/Pao	12.8	4.87905141777836	4.21033149755408	soloLTR	heligmosomoides_bakeri	-1.0780353766831
soloLTR_As:4224	176.093909710935	403.632516445759	soloLTR	rnd-5_family-4989	N0.HOG0000010_OG0000006_n0	HC	As	736	LTR/Pao	2.6	548.413745170868	239.258029498552	soloLTR	heligmosomoides_bakeri	5.73448485650217
soloLTR_As:4234	4.03251851970031	3.45425546355859	soloLTR	rnd-1_family-602	no_RT	Other	As	204	LTR/Pao	9.8	16.9326248213656	19.7672476455898	soloLTR	heligmosomoides_bakeri	0.717097661887629
soloLTR_As:4240	2.0228082912468	1.32873281584607	soloLTR	rnd-4_family-2256	N0.HOG0000003_OG0000003_n0	C	As	420	LTR/Gypsy	8.6	3.16364956153827	4.81621021725429	soloLTR	heligmosomoides_bakeri	-1.70304626296238
soloLTR_As:4242	2.1319904787556	1.3291169704922	soloLTR	rnd-4_family-1689	no_RT	Other	As	163	LTR/Gypsy	16.8	8.15409184351043	13.0796961886847	soloLTR	heligmosomoides_bakeri	-0.33711185714246
soloLTR_As:4278	22.0407558481847	24.3503518055901	soloLTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	805	LTR/Pao	13.3	30.2488842305467	27.3798209294219	soloLTR	heligmosomoides_bakeri	1.55417395873449
soloLTR_As:4302	18.4614889805397	22.5041516213951	soloLTR	rnd-5_family-2363	N0.HOG0000003_OG0000003_n0	C	As	343	LTR/Gypsy	18	65.6097714909479	53.8235830336433	soloLTR	heligmosomoides_bakeri	2.67120272747375
soloLTR_As:4528	1.56051175632156	1.33649616315918	soloLTR	rnd-5_family-3652	N0.HOG0000047_OG0000033_n0	C	As	483	LTR/Gypsy	28.6	2.7670728015718	3.23087320149392	soloLTR	heligmosomoides_bakeri	-1.8962754621433
soloLTR_As:4568	1.55636530450374	3.37232886847876	soloLTR	rnd-4_family-450	N0.HOG0000010_OG0000006_n0	HC	As	580	LTR/Pao	20.8	5.81436011806683	2.68338845604093	soloLTR	heligmosomoides_bakeri	-0.825015634871439
soloLTR_As:4754	3.93612974728837	4.99420262706457	soloLTR	rnd-4_family-230	N0.HOG0000009_OG0000005_n23	HC	As	336	LTR/Gypsy	1.5	14.863698294835	11.7146718669297	soloLTR	heligmosomoides_bakeri	0.529085154179668
soloLTR_As:4760	1.63070159731424	2.73915225970781	soloLTR	rnd-5_family-2363	N0.HOG0000003_OG0000003_n0	C	As	359	LTR/Gypsy	11.9	7.62995058414431	4.54234428221237	soloLTR	heligmosomoides_bakeri	-0.432962350453064
soloLTR_As:4880	9.04841452884101	7.15559425176523	soloLTR	rnd-4_family-1499	N0.HOG0000016_OG0000008_n0	HC	As	411	LTR/Pao	15.5	17.4102049921295	22.0156071261339	soloLTR	heligmosomoides_bakeri	0.757225220792606
soloLTR_As:4908	2.06840375883281	2.75207051143659	soloLTR	rnd-4_family-350	N0.HOG0000027_OG0000016_n0	C	As	381	LTR/Pao	7.4	7.22328218224826	5.42888125677903	soloLTR	heligmosomoides_bakeri	-0.511981532531383
soloLTR_As:5068	2.59157822239903	2.05056206799323	soloLTR	rnd-1_family-873	no_RT	Other	As	370	LTR/Gypsy	3.8	5.54205964322495	7.00426546594334	soloLTR	heligmosomoides_bakeri	-0.894213826760466
soloLTR_As:5195	0.297373518893381	0.204249751011942	soloLTR	rnd-5_family-3652	N0.HOG0000047_OG0000033_n0	C	As	426	LTR/Gypsy	25.5	0.479459509417704	0.698059903505589	soloLTR	heligmosomoides_bakeri	-4.4251551746159
soloLTR_As:5294	2.09855475197103	1.33727202098076	soloLTR	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	381	LTR/Gypsy	23.1	3.50990031753481	5.50801772170875	soloLTR	heligmosomoides_bakeri	-1.55320600579808
soloLTR_As:5310	2.96689253999701	4.07445446573644	soloLTR	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	359	LTR/Pao	11.6	11.3494553363132	8.2643246239471	soloLTR	heligmosomoides_bakeri	0.139915094869317
soloLTR_As:5358	10.3013772492251	5.25465850683735	soloLTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	794	LTR/Pao	6.3	6.6179578171755	12.9740267622482	soloLTR	heligmosomoides_bakeri	-0.638249967887808
soloLTR_As:5376	2.43540314597623	1.53792003015905	soloLTR	rnd-5_family-4164	N0.HOG0000016_OG0000008_n0	HC	As	250	LTR/Pao	22.8	6.15168012063619	9.74161258390492	soloLTR	heligmosomoides_bakeri	-0.743655576853083
soloLTR_As:5416	7.00920678244982	4.47006298714546	soloLTR	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	411	LTR/Pao	7.3	10.8760656621544	17.0540311008512	soloLTR	heligmosomoides_bakeri	0.078448797544973
soloLTR_As:5432	51.0806663235261	98.3433491853672	soloLTR	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	740	LTR/Pao	14.9	132.896417818064	69.0279274642245	soloLTR	heligmosomoides_bakeri	3.68952234367543
soloLTR_As:5632	8.55496639624978	2.62912770083961	soloLTR	rnd-1_family-602	no_RT	Other	As	182	LTR/Pao	13.7	14.4457565980198	47.0053098695043	soloLTR	heligmosomoides_bakeri	0.487937798235296
soloLTR_As:5650	104.870506291986	160.39665747905	soloLTR	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	964	LTR/Gypsy	7.4	166.386574148392	108.786832253098	soloLTR	heligmosomoides_bakeri	4.01375915201822
soloLTR_As:5689	2.21374863589694	1.12888952701892	soloLTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	798	LTR/Pao	10.3	1.41464853009889	2.77412109761521	soloLTR	heligmosomoides_bakeri	-2.86419240432709
soloLTR_As:5703	2.59500644050383	1.74181043247168	soloLTR	rnd-5_family-2061	no_RT	Other	As	414	LTR/Gypsy	11.1	4.20727157601855	6.26813149880153	soloLTR	heligmosomoides_bakeri	-1.29175111791325
soloLTR_As:5755	3.37645501194035	1.75616018646014	soloLTR	rnd-1_family-218	no_RT	Other	As	402	LTR	8.8	4.36855767776153	8.39914182074714	soloLTR	heligmosomoides_bakeri	-1.23747902544063
soloLTR_As:5817	1.33271856953829	0.721547425393578	soloLTR	rnd-1_family-807	no_RT	Other	As	254	LTR/Pao	10	2.84073789525031	5.24692350211924	soloLTR	heligmosomoides_bakeri	-1.85837033849363
soloLTR_As:6923	13.847258306145	12.2366735347448	soloLTR	rnd-5_family-4164	N0.HOG0000016_OG0000008_n0	HC	As	372	LTR/Pao	19.4	32.8942836955505	37.2238126509274	soloLTR	heligmosomoides_bakeri	1.67512892806164
soloLTR_As:7003	82.4048264980896	101.4210183534	soloLTR	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	295	LTR/Pao	14	343.800062214916	279.338394908778	soloLTR	heligmosomoides_bakeri	5.06078993182662
soloLTR_As:7067	30.5083637805828	41.246684715518	soloLTR	rnd-5_family-4668	N0.HOG0000027_OG0000016_n0	C	As	544	LTR/Pao	7	75.821111609408	56.0815510672478	soloLTR	heligmosomoides_bakeri	2.87989163899078
soloLTR_As:7123	5.37626180720374	3.39033869170576	soloLTR	rnd-5_family-2061	no_RT	Other	As	420	LTR/Gypsy	6.5	8.07223498025182	12.8006233504851	soloLTR	heligmosomoides_bakeri	-0.351667892377942
soloLTR_As:7175	0.889698832162273	2.04841890108905	soloLTR	rnd-5_family-1507	N0.HOG0000179_OG0000165_-	LC	As	63	LTR/Pao	6.5	32.5145857315722	14.1222036851154	soloLTR	heligmosomoides_bakeri	1.65837907356328
soloLTR_As:7373	38.9320234252845	56.0582315213758	soloLTR	rnd-4_family-350	N0.HOG0000027_OG0000016_n0	C	As	338	LTR/Pao	15.4	165.852755980402	115.183501258238	soloLTR	heligmosomoides_bakeri	4.00912311157039
soloLTR_As:7473	5.75343608900383	4.04248787883478	soloLTR	rnd-5_family-9734	N0.HOG0000003_OG0000003_n0	C	As	393	LTR/Gypsy	14.4	10.2862286993252	14.6397864860148	soloLTR	heligmosomoides_bakeri	-0.00199383356620997
soloLTR_As:7475	1.63115466484941	2.67143870499978	soloLTR	rnd-5_family-7032	no_RT	Other	As	339	LTR/Pao	10.9	7.88035016224123	4.81166567802185	soloLTR	heligmosomoides_bakeri	-0.386376326782411
soloLTR_As:7574	2.36735150630816	4.7221718523933	soloLTR	rnd-5_family-4970	N0.HOG0000010_OG0000006_n0	HC	As	91	LTR/Pao	5.5	51.8919983779483	26.0148517176721	soloLTR	heligmosomoides_bakeri	2.33280412665723
soloLTR_As:7605	34.3032551308625	53.3531262820289	soloLTR	rnd-5_family-458	N0.HOG0000026_OG0000015_n0	C	As	437	LTR/Gypsy	4.6	122.089533826153	78.4971513292048	soloLTR	heligmosomoides_bakeri	3.56715965595682
soloLTR_As:7807	2.80229704146692	5.29333352952893	soloLTR	rnd-4_family-215	no_RT	Other	As	264	LTR/Pao	7.2	20.0505057936702	10.614761520708	soloLTR	heligmosomoides_bakeri	0.960930661585914
soloLTR_As:7955	19.1921091877363	25.3455142586386	soloLTR	rnd-5_family-2363	N0.HOG0000003_OG0000003_n0	C	As	350	LTR/Gypsy	1.4	72.4157550246817	54.8345976792466	soloLTR	heligmosomoides_bakeri	2.813595640281
soloLTR_As:7971	12.3952276936253	38.9912008978957	soloLTR	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	525	LTR/Gypsy	9.9	74.26895409123	23.6099575116672	soloLTR	heligmosomoides_bakeri	2.85005129243484
soloLTR_As:7981	6.45758196526846	10.9916564590345	soloLTR	rnd-5_family-4242	N0.HOG0000047_OG0000033_n0	C	As	809	LTR/Gypsy	3.2	13.5867199740846	7.98217795459637	soloLTR	heligmosomoides_bakeri	0.399489242248964
soloLTR_As:8073	2.72686787245182	5.92960070055341	soloLTR	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	412	LTR/Gypsy	15.2	14.3922347100811	6.61861134090248	soloLTR	heligmosomoides_bakeri	0.482582650566284
soloLTR_As:8077	55.5391071061821	71.8445021499986	soloLTR	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	758	LTR/Pao	15.1	94.781665105539	73.2705898498444	soloLTR	heligmosomoides_bakeri	3.20190003722374
soloLTR_As:8091	0.968586860932973	0.715868582338626	soloLTR	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	204	LTR/Gypsy	29.8	3.50915971734621	4.74797480849496	soloLTR	heligmosomoides_bakeri	-1.55351045118479
soloLTR_As:8115	92.6941956446606	100.039011261875	soloLTR	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	998	LTR/Pao	2	100.23949024236	92.8799555557722	soloLTR	heligmosomoides_bakeri	3.28267110905043
soloLTR_As:8169	121.724231961638	112.158409043652	soloLTR	rnd-5_family-2178	N0.HOG0000047_OG0000033_n0	C	As	228	LTR/Gypsy	25.6	491.922846682686	533.878210358063	soloLTR	heligmosomoides_bakeri	5.57765218654887
soloLTR_As:8230	2.53281251729415	0.922773653070469	soloLTR	rnd-1_family-873	no_RT	Other	As	353	LTR/Gypsy	3.1	2.61408966875487	7.17510628128653	soloLTR	heligmosomoides_bakeri	-1.97832743439182
soloLTR_As:8240	51.7590787582564	69.3758536573253	soloLTR	rnd-5_family-7032	no_RT	Other	As	394	LTR/Pao	24.9	176.080846846003	131.36822019862	soloLTR	heligmosomoides_bakeri	4.09545811481601
soloLTR_As:8298	3.06696191559989	3.86658755537911	soloLTR	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	413	LTR/Pao	12.1	9.36219747065161	7.42605790702151	soloLTR	heligmosomoides_bakeri	-0.137788868652779
soloLTR_As:8300	3.55783219228828	3.79591452690771	soloLTR	rnd-5_family-2061	no_RT	Other	As	347	LTR/Gypsy	13.8	10.9392349478608	10.2531187097645	soloLTR	heligmosomoides_bakeri	0.0868038756222558
soloLTR_As:8338	20.777008823446	23.3442500388326	soloLTR	rnd-5_family-5512	N0.HOG0000003_OG0000003_n0	C	As	712	LTR/Gypsy	22.2	32.7868680320682	29.1811921677612	soloLTR	heligmosomoides_bakeri	1.67041012581469
soloLTR_As:8346	13.2552641998405	11.358561471852	soloLTR	rnd-5_family-274	N0.HOG0000174_OG0000160_-	LC	As	143	LTR/Gypsy	21.4	79.4304998031609	92.69415524364	soloLTR	heligmosomoides_bakeri	2.94698511229358
soloLTR_As:8358	3.17732986210312	3.06787866133561	soloLTR	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	445	LTR/Gypsy	9.2	6.89410935131598	7.1400671058497	soloLTR	heligmosomoides_bakeri	-0.579271881559926
soloLTR_As:8560	12.2901263852871	9.97579705458712	soloLTR	rnd-4_family-230-2	N0.HOG0000009_OG0000005_n23	HC	As	440	LTR/Gypsy	4.7	22.6722660331525	27.932105421107	soloLTR	heligmosomoides_bakeri	1.13822062289635
soloLTR_As:8564	2.73129950776291	3.7958341620951	soloLTR	rnd-1_family-218	no_RT	Other	As	336	LTR	25.9	11.2971254824259	8.1288675826277	soloLTR	heligmosomoides_bakeri	0.133247761229279
soloLTR_As:8604	175.486907147169	166.700375183672	soloLTR	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	1018	LTR/Pao	17.6	163.752824345454	172.383995232975	soloLTR	heligmosomoides_bakeri	3.99073991584833
soloLTR_As:8640	4.83225931139422	7.9944360426369	soloLTR	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	441	LTR/Pao	14.9	18.127972885798	10.9575041074699	soloLTR	heligmosomoides_bakeri	0.815509639467917
soloLTR_As:8652	6.75340713908115	7.04990656617026	soloLTR	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	901	LTR/Pao	21.1	7.82453558953414	7.49545742406342	soloLTR	heligmosomoides_bakeri	-0.396630937678676
soloLTR_As:8656	13.3779344713164	19.4435218135042	soloLTR	rnd-4_family-1379	N0.HOG0000010_OG0000006_n0	HC	As	929	LTR/Pao	7.8	20.9295175602843	14.4003600337098	soloLTR	heligmosomoides_bakeri	1.02283108791757
soloLTR_As:8672	12.1352744625753	7.38686391830339	soloLTR	rnd-5_family-4668	N0.HOG0000027_OG0000016_n0	C	As	531	LTR/Pao	22.9	13.9112314845638	22.8536242233056	soloLTR	heligmosomoides_bakeri	0.433542170414405
soloLTR_As:8720	55.6955449838618	150.801730818626	soloLTR	rnd-4_family-1379	N0.HOG0000010_OG0000006_n0	HC	As	919	LTR/Pao	6	164.09328707141	60.6045103197626	soloLTR	heligmosomoides_bakeri	3.99373634646509
soloLTR_As:8758	2.70521101465025	1.34472731786305	soloLTR	rnd-5_family-8492	no_RT	Other	As	256	LTR/Gypsy	9.1	5.25284108540254	10.5672305259775	soloLTR	heligmosomoides_bakeri	-0.971538124646832
soloLTR_As:8794	116.351684308733	105.035041974024	soloLTR	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	376	LTR/Gypsy	1.1	279.348515888361	309.445968906204	soloLTR	heligmosomoides_bakeri	4.76128628155663
soloLTR_As:8810	3.47667255792522	3.15176314966843	soloLTR	rnd-5_family-2178	N0.HOG0000047_OG0000033_n0	C	As	458	LTR/Gypsy	0.4	6.88157892940705	7.59098811774066	soloLTR	heligmosomoides_bakeri	-0.581896444799969
soloLTR_As:8830	1.61706846583734	1.12183956850186	soloLTR	rnd-1_family-218	no_RT	Other	As	390	LTR	20.5	2.87651171410734	4.14632939958293	soloLTR	heligmosomoides_bakeri	-1.84031571847219
soloLTR_As:8834	2.01672831902597	0.823616700548243	soloLTR	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	593	LTR/Gypsy	25.9	1.38889831458388	3.4008909258448	soloLTR	heligmosomoides_bakeri	-2.89069508468814
soloLTR_As:8856	22.5535511396513	30.5684557356777	soloLTR	rnd-5_family-557	N0.HOG0000003_OG0000003_n0	C	As	493	LTR/Gypsy	6.9	62.0049812082712	45.7475682345869	soloLTR	heligmosomoides_bakeri	2.5896761509975
soloLTR_As:8872	3.3543240952671	3.62507253367011	soloLTR	rnd-4_family-230-2	N0.HOG0000009_OG0000005_n23	HC	As	333	LTR/Gypsy	14.8	10.8861037047151	10.0730453311324	soloLTR	heligmosomoides_bakeri	0.079779715892816
soloLTR_As:8940	2.08044385073536	3.89036510477859	soloLTR	rnd-4_family-2781	N0.HOG0000016_OG0000008_n0	HC	As	518	LTR/Pao	0.2	7.51035734513241	4.01630087014548	soloLTR	heligmosomoides_bakeri	-0.455754510587538
soloLTR_As:9028	2.37232492204663	2.55875609624357	soloLTR	rnd-4_family-356	no_RT	Other	As	723	LTR/Pao	6.1	3.53908173754298	3.28122395857072	soloLTR	heligmosomoides_bakeri	-1.54126098164907
soloLTR_As:9042	1.25095592213852	2.55625692909671	soloLTR	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	165	LTR/Gypsy	11.5	15.4924662369497	7.58155104326376	soloLTR	heligmosomoides_bakeri	0.58885885526754
soloLTR_As:9058	2.51112663175989	2.39138181589613	soloLTR	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	454	LTR/Pao	25.8	5.26736082796503	5.53111592898654	soloLTR	heligmosomoides_bakeri	-0.967555772584899
soloLTR_As:9068	1.92789954582943	2.16187689094354	soloLTR	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	446	LTR/Pao	16.4	4.84725760301242	4.32264472159066	soloLTR	heligmosomoides_bakeri	-1.08746730860539
soloLTR_As:9090	1.26515979558415	1.95501335770367	soloLTR	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	450	LTR/Gypsy	8.2	4.34447412823038	2.81146621240921	soloLTR	heligmosomoides_bakeri	-1.2454545055573
soloLTR_As:9114	3.09879577037124	6.09695112939705	soloLTR	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	969	LTR/Gypsy	11	6.29200322951192	3.1979316515699	soloLTR	heligmosomoides_bakeri	-0.711116652588387
soloLTR_As:9214	38.7184767069381	97.6405373437762	soloLTR	rnd-5_family-4989	N0.HOG0000010_OG0000006_n0	HC	As	779	LTR/Pao	5.2	125.340869504206	49.7027942322697	soloLTR	heligmosomoides_bakeri	3.60507703235394
soloLTR_As:9216	8.3485570866719	10.3877533475074	soloLTR	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	881	LTR/Pao	20.6	11.7908664557405	9.47622824820874	soloLTR	heligmosomoides_bakeri	0.194961770187374
soloLTR_As:9240	11.6291303739782	15.2289919466853	soloLTR	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	499	LTR/Gypsy	21.9	30.519021937245	23.3048704889343	soloLTR	heligmosomoides_bakeri	1.56700075898556
soloLTR_As:9300	5.12991915481019	3.3596389705641	soloLTR	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	375	LTR/Gypsy	8	8.95903725483759	13.6797844128272	soloLTR	heligmosomoides_bakeri	-0.201292356364903
soloLTR_As:9318	11.2306321295677	6.8456695801387	soloLTR	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	451	LTR/Gypsy	8.4	15.1788682486446	24.9016233471569	soloLTR	heligmosomoides_bakeri	0.559356257050838
soloLTR_As:9408	1.70551718982371	2.57428132023347	soloLTR	rnd-5_family-246	N0.HOG0000003_OG0000003_n0	C	As	284	LTR/Gypsy	8.1	9.0643708458925	6.00534221768912	soloLTR	heligmosomoides_bakeri	-0.184429177239667
soloLTR_As:9412	79.5370030860267	57.2914999929696	soloLTR	rnd-5_family-4164	N0.HOG0000016_OG0000008_n0	HC	As	602	LTR/Pao	23.1	95.1686046394844	132.121267584762	soloLTR	heligmosomoides_bakeri	3.20777774952865
soloLTR_As:9418	80.1262586044205	149.344078357133	soloLTR	rnd-5_family-4989	N0.HOG0000010_OG0000006_n0	HC	As	800	LTR/Pao	6.5	186.680097946417	100.157823255526	soloLTR	heligmosomoides_bakeri	4.17978825529812
soloLTR_As:9548	1.84833747893101	5.79567363480044	soloLTR	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	174	LTR/Gypsy	14.4	33.3084691655198	10.6226291892587	soloLTR	heligmosomoides_bakeri	1.6931810813073
soloLTR_As:9552	35.5783556528483	40.9487785177485	soloLTR	rnd-5_family-2441	N0.HOG0000027_OG0000016_n0	C	As	513	LTR/Pao	1.6	79.8221803464884	69.3535197911274	soloLTR	heligmosomoides_bakeri	2.95408171771766
soloLTR_As:9554	17.2846278489673	25.8021564328087	soloLTR	rnd-4_family-450	N0.HOG0000010_OG0000006_n0	HC	As	556	LTR/Pao	19.3	46.4067561741163	31.0874601600131	soloLTR	heligmosomoides_bakeri	2.17162688789677
soloLTR_As:9582	5.34330596577515	3.82026220264754	soloLTR	rnd-4_family-230-2	N0.HOG0000009_OG0000005_n23	HC	As	343	LTR/Gypsy	16.4	11.1377906782727	15.5781515037176	soloLTR	heligmosomoides_bakeri	0.112755115288809
soloLTR_As:9584	2.96796298211454	3.25019923329166	soloLTR	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	313	LTR/Pao	13.8	10.384023109558	9.48230984701132	soloLTR	heligmosomoides_bakeri	0.011657530208772
soloLTR_As:9592	1.93810785668954	1.02509346371195	soloLTR	rnd-3_family-522	N0.HOG0000010_OG0000006_n0	HC	As	433	LTR/Pao	10.5	2.36742139425393	4.47599966902895	soloLTR	heligmosomoides_bakeri	-2.12131953930684
soloLTR_As:9602	49.9355821275439	42.0417042954212	soloLTR	rnd-5_family-2061	no_RT	Other	As	413	LTR/Gypsy	5.6	101.795894177775	120.909399824561	soloLTR	heligmosomoides_bakeri	3.30489949905173
soloLTR_As:9604	3.63134827447178	3.78693572796812	soloLTR	rnd-5_family-2363	N0.HOG0000003_OG0000003_n0	C	As	344	LTR/Gypsy	8.4	11.0085340929306	10.5562449839296	soloLTR	heligmosomoides_bakeri	0.0959144020716143
soloLTR_As:9616	175.605728918074	154.63486149582	soloLTR	rnd-5_family-4242	N0.HOG0000047_OG0000033_n0	C	As	832	LTR/Gypsy	6.9	185.859208528629	211.064578026531	soloLTR	heligmosomoides_bakeri	4.17343029527446
soloLTR_As:9642	87.3208095789372	160.131677844277	soloLTR	rnd-5_family-7032	no_RT	Other	As	432	LTR/Pao	4.5	370.675180195085	202.131503654947	soloLTR	heligmosomoides_bakeri	5.16937564382331
soloLTR_As:9648	70.5901267064137	72.7265711419095	soloLTR	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	939	LTR/Pao	18.2	77.4510874780719	75.175853787448	soloLTR	heligmosomoides_bakeri	2.91057752685211
soloLTR_As:9692	5.45082128764331	11.7482556038157	soloLTR	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	394	LTR/Gypsy	6.1	29.8179076238978	13.834571796049	soloLTR	heligmosomoides_bakeri	1.53347105572202
soloLTR_As:9790	126.188831524207	152.608302884218	soloLTR	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	941	LTR/Pao	29.1	162.176729951348	134.10077739023	soloLTR	heligmosomoides_bakeri	3.97678695417153
soloLTR_As:9792	62.1787806197099	46.3214480506563	soloLTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	842	LTR/Pao	24.5	55.0135962596868	73.8465328025058	soloLTR	heligmosomoides_bakeri	2.41708024663836
soloLTR_As:9794	5.29366922969095	5.38876358117248	soloLTR	rnd-5_family-246	N0.HOG0000003_OG0000003_n0	C	As	281	LTR/Gypsy	24	19.1770945949199	18.838680532708	soloLTR	heligmosomoides_bakeri	0.89667619400166
soloLTR_As:9796	13.8558925230531	9.4985806386378	soloLTR	rnd-5_family-3652	N0.HOG0000047_OG0000033_n0	C	As	439	LTR/Gypsy	17.1	21.6368579467831	31.5623975468179	soloLTR	heligmosomoides_bakeri	1.07078304067105
soloLTR_As:9834	77.9130851229976	143.709651508203	soloLTR	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	785	LTR/Pao	11	183.069619755673	99.2523377363026	soloLTR	heligmosomoides_bakeri	4.15161252294679
soloLTR_As:9968	19.0418166221254	20.176178495883	soloLTR	rnd-5_family-878	N0.HOG0000027_OG0000016_n0	C	As	488	LTR/Pao	1.6	41.344628065334	39.0201160289456	soloLTR	heligmosomoides_bakeri	2.00499192230908
soloLTR_As:9986	325.524688730778	409.266337177414	soloLTR	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	624	LTR/Pao	23.4	655.875540348419	521.674180658297	soloLTR	heligmosomoides_bakeri	5.99264219938159
soloLTR_As:10018	1.11377911238263	1.73580790206688	soloLTR	rnd-5_family-557	N0.HOG0000003_OG0000003_n0	C	As	496	LTR/Gypsy	15.3	3.49961270578	2.24552240399725	soloLTR	heligmosomoides_bakeri	-1.55744079274221
soloLTR_As:10044	7.59984445005742	5.13032576282246	soloLTR	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	463	LTR/Pao	20.5	11.0806171983206	16.4143508640549	soloLTR	heligmosomoides_bakeri	0.105330273822692
soloLTR_As:10056	176.834148037619	235.88958524619	soloLTR	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	953	LTR/Pao	9.9	247.52317444511	185.555244530555	soloLTR	heligmosomoides_bakeri	4.58678373028824
soloLTR_As:10096	12.7026534707564	7.38869107564169	soloLTR	rnd-5_family-7397	no_RT	Other	As	201	LTR/Pao	17.7	36.7596570927447	63.197280949037	soloLTR	heligmosomoides_bakeri	1.83541533976291
soloLTR_As:10126	9.76172563568705	6.79711484690557	soloLTR	rnd-5_family-2347	N0.HOG0000016_OG0000008_n0	HC	As	301	LTR/Pao	16.3	22.5817769000185	32.4309821783623	soloLTR	heligmosomoides_bakeri	1.13245104346622
